Disaster Group,Disaster Type,Region,Year of Occurrence,Total Deaths
Natural,Storm,Europe,2001,2
Natural,Storm,Asia,2001,78
Natural,Flood,Asia,2001,20
Natural,Flood,Asia,2001,4
Natural,Earthquake,Asia,2001,1
Natural,Flood,Asia,2001,0
Natural,Storm,Americas,2001,0
Natural,Storm,Americas,2001,0
Natural,Storm,Americas,2001,21
Natural,Epidemic,Africa,2001,24
Natural,Epidemic,Africa,2001,72
Natural,Storm,Americas,2001,0
Natural,Storm,Americas,2001,0
Natural,Storm,Americas,2001,16
Natural,Storm,Americas,2001,5
Natural,Storm,Asia,2001,290
Natural,Storm,Americas,2001,1
Natural,Flood,Africa,2001,921
Natural,Storm,Europe,2001,10
Natural,Storm,Asia,2001,20
Natural,Epidemic,Africa,2001,80
Natural,Flood,Africa,2001,7
Natural,Epidemic,Africa,2001,21
Natural,Flood,Europe,2001,0
Natural,Epidemic,Africa,2001,311
Natural,Flood,Africa,2001,4
Natural,Flood,Europe,2001,0
Natural,Flood,Asia,2001,0
Natural,Flood,Africa,2001,0
Natural,Flood,Asia,2001,0
Natural,Wildfire,Oceania,2001,0
Natural,Epidemic,Africa,2001,20
Natural,Storm,Oceania,2001,0
Natural,Extreme temperature,Europe,2001,270
Natural,Epidemic,Africa,2001,50
Natural,Extreme temperature,Europe,2001,10
Natural,Flood,Africa,2001,5
Natural,Flood,Asia,2001,5
Natural,Epidemic,Africa,2001,300
Natural,Extreme temperature,Asia,2001,177
Natural,Earthquake,Asia,2001,0
Natural,Storm,Americas,2001,0
Natural,Flood,Africa,2001,2
Natural,Extreme temperature,Europe,2001,0
Natural,Extreme temperature,Asia,2001,48
Natural,Flood,Africa,2001,0
Natural,Flood,Africa,2001,0
Natural,Extreme temperature,Europe,2001,81
Natural,Extreme temperature,Asia,2001,29
Natural,Storm,Africa,2001,0
Natural,Storm,Africa,2001,1
Natural,Extreme temperature,Europe,2001,15
Natural,Flood,Asia,2001,11
Natural,Flood,Africa,2001,15
Natural,Flood,Americas,2001,50
Natural,Wildfire,Oceania,2001,0
Natural,Storm,Europe,2001,2
Natural,Flood,Americas,2001,6
Natural,Flood,Africa,2001,0
Natural,Storm,Oceania,2001,0
Natural,Flood,Americas,2001,0
Natural,Extreme temperature,Europe,2001,21
Natural,Extreme temperature,Europe,2001,20
Natural,Flood,Asia,2001,0
Natural,Flood,Asia,2001,0
Natural,Flood,Asia,2001,15
Natural,Epidemic,Africa,2001,12
Natural,Epidemic,Africa,2001,5
Natural,Wildfire,Americas,2001,1
Natural,Flood,Americas,2001,12
Natural,Flood,Americas,2001,9
Natural,Epidemic,Asia,2001,0
Natural,Epidemic,Africa,2001,33
Natural,Storm,Asia,2001,0
Natural,Epidemic,Europe,2001,0
Natural,Epidemic,Africa,2001,19
Natural,Volcanic activity,Africa,2001,0
Natural,Epidemic,Africa,2001,22
Natural,Extreme temperature,Asia,2001,6
Natural,Storm,Americas,2001,0
Natural,Storm,Americas,2001,0
Natural,Flood,Americas,2001,0
Natural,Flood,Europe,2001,0
Natural,Flood,Asia,2001,66
Natural,Flood,Asia,2001,166
Natural,Flood,Europe,2001,0
Natural,Flood,Asia,2001,51
Natural,Wildfire,Europe,2001,0
Natural,Earthquake,Asia,2001,0
Natural,Earthquake,Europe,2001,0
Natural,Earthquake,Asia,2001,0
Natural,Earthquake,Americas,2001,2
Natural,Extreme temperature,Americas,2001,0
Natural,Earthquake,Americas,2001,4
Natural,Storm,Asia,2001,0
Natural,Storm,Asia,2001,6
Natural,Flood,Europe,2001,0
Natural,Flood,Africa,2001,0
Natural,Flood,Africa,2001,0
Natural,Extreme temperature,Americas,2001,56
Natural,Storm,Americas,2001,11
Natural,Flood,Americas,2001,0
Natural,Storm,Americas,2001,0
Natural,Flood,Asia,2001,0
Natural,Epidemic,Africa,2001,502
Natural,Epidemic,Africa,2001,25
Natural,Epidemic,Asia,2001,40
Natural,Epidemic,Africa,2001,502
Natural,Extreme temperature,Oceania,2001,0
Natural,Flood,Asia,2001,0
Natural,Flood,Europe,2001,0
Natural,Epidemic,Africa,2001,609
Natural,Epidemic,Europe,2001,11
Natural,Epidemic,Africa,2001,11
Natural,Epidemic,Africa,2001,118
Natural,Epidemic,Africa,2001,1447
Natural,Storm,Asia,2001,0
Natural,Storm,Asia,2001,4
Natural,Flood,Asia,2001,146
Natural,Storm,Asia,2001,6
Natural,Storm,Asia,2001,4
Natural,Drought,Africa,2001,0
Natural,Drought,Africa,2001,0
Natural,Drought,Africa,2001,0
Natural,Drought,Africa,2001,0
Natural,Drought,Africa,2001,0
Natural,Drought,Africa,2001,0
Natural,Drought,Africa,2002,9
Natural,Drought,Africa,2001,0
Natural,Drought,Africa,2001,0
Natural,Drought,Asia,2001,0
Natural,Drought,Africa,2001,58
Natural,Drought,Asia,2001,0
Natural,Drought,Americas,2001,41
Natural,Drought,Americas,2001,0
Natural,Drought,Americas,2001,0
Natural,Drought,Americas,2001,0
Natural,Drought,Americas,2001,0
Natural,Drought,Asia,2001,0
Natural,Drought,Africa,2001,0
Natural,Drought,Asia,2001,0
Natural,Drought,Asia,2001,0
Natural,Drought,Africa,2001,0
Natural,Earthquake,Oceania,2002,0
Natural,Storm,Europe,2002,2
Natural,Storm,Africa,2002,2
Natural,Flood,Asia,2002,11
Natural,Storm,Europe,2002,6
Natural,Storm,Europe,2002,0
Natural,Flood,Europe,2002,0
Natural,Flood,Americas,2002,1
Natural,Earthquake,Asia,2002,3
Natural,Storm,Africa,2002,0
Natural,Storm,Americas,2002,24
Natural,Flood,Asia,2002,21
Natural,Flood,Asia,2002,11
Natural,Flood,Europe,2002,1
Natural,Storm,Africa,2002,0
Natural,Flood,Africa,2002,28
Natural,Epidemic,Africa,2002,12
Natural,Epidemic,Asia,2002,17
Natural,Volcanic activity,Africa,2002,200
Natural,Flood,Asia,2002,13
Natural,Flood,Oceania,2002,0
Natural,Storm,Africa,2002,3
Natural,Earthquake,Africa,2002,45
Natural,Storm,Africa,2002,0
Natural,Storm,Europe,2002,2
Natural,Flood,Europe,2002,0
Natural,Storm,Europe,2002,7
Natural,Wildfire,Africa,2002,1
Natural,Flood,Asia,2002,150
Natural,Storm,Europe,2002,4
Natural,Flood,Africa,2002,25
Natural,Storm,Europe,2002,6
Natural,Earthquake,Asia,2002,42
Natural,Storm,Asia,2002,1
Natural,Earthquake,Oceania,2002,1
Natural,Volcanic activity,Americas,2002,0
Natural,Flood,Africa,2002,8
Natural,Flood,Americas,2002,6
Natural,Flood,Africa,2002,40
Natural,Flood,Americas,2002,17
Natural,Flood,Africa,2002,1
Natural,Volcanic activity,Americas,2002,0
Natural,Wildfire,Americas,2002,0
Natural,Storm,Asia,2002,0
Natural,Wildfire,Americas,2002,0
Natural,Flood,Europe,2002,0
Natural,Flood,Americas,2002,0
Natural,Earthquake,Asia,2002,1
Natural,Flood,Americas,2002,76
Natural,Epidemic,Africa,2002,11
Natural,Storm,Americas,2002,28
Natural,Earthquake,Asia,2002,150
Natural,Earthquake,Asia,2002,3
Natural,Earthquake,Asia,2002,0
Natural,Flood,Americas,2002,31
Natural,Storm,Oceania,2002,0
Natural,Storm,Americas,2002,20
Natural,Earthquake,Asia,2002,15
Natural,Epidemic,Africa,2002,4
Natural,Epidemic,Africa,2002,120
Natural,Epidemic,Africa,2002,175
Natural,Epidemic,Africa,2002,14
Natural,Epidemic,Asia,2002,60
Natural,Flood,Africa,2002,4
Natural,Storm,Africa,2002,1
Natural,Epidemic,Americas,2002,57
Natural,Epidemic,Africa,2002,1
Natural,Epidemic,Asia,2002,0
Natural,Storm,Oceania,2002,0
Natural,Storm,Americas,2002,2
Natural,Flood,Americas,2002,0
Natural,Flood,Africa,2002,0
Natural,Storm,Americas,2002,6
Natural,Epidemic,Europe,2002,0
Natural,Epidemic,Africa,2002,30
Natural,Epidemic,Africa,2002,49
Natural,Flood,Africa,2002,16
Natural,Earthquake,Asia,2002,4
Natural,Earthquake,Asia,2002,1000
Natural,Flood,Asia,2002,35
Natural,Storm,Asia,2002,0
Natural,Wildfire,Asia,2002,0
Natural,Flood,Americas,2002,7
Natural,Wildfire,Americas,2002,0
Natural,Flood,Asia,2002,0
Natural,Flood,Asia,2002,14
Natural,Flood,Americas,2002,13
Natural,Epidemic,Asia,2002,82
Natural,Epidemic,Africa,2002,72
Natural,Flood,Asia,2002,0
Natural,Flood,Africa,2002,0
Natural,Flood,Asia,2002,39
Natural,Wildfire,Asia,2002,0
Natural,Storm,Asia,2002,9
Natural,Epidemic,Africa,2002,308
Natural,Epidemic,Asia,2002,2500
Natural,Earthquake,Asia,2002,50
Natural,Flood,Asia,2002,19
Natural,Storm,Asia,2002,32
Natural,Flood,Asia,2002,2
Natural,Flood,Africa,2002,0
Natural,Storm,Asia,2002,0
Natural,Storm,Africa,2002,0
Natural,Flood,Asia,2002,11
Natural,Epidemic,Africa,2002,63
Natural,Flood,Africa,2002,22
Natural,Storm,Asia,2002,2
Natural,Storm,Asia,2002,31
Natural,Earthquake,Europe,2002,1
Natural,Epidemic,Europe,2002,0
Natural,Flood,Asia,2002,19
Natural,Wildfire,Americas,2002,0
Natural,Flood,Africa,2002,0
Natural,Flood,Americas,2002,0
Natural,Flood,Asia,2002,7
Natural,Earthquake,Asia,2002,2
Natural,Earthquake,Asia,2002,6
Natural,Epidemic,Africa,2002,43
Natural,Epidemic,Africa,2002,23
Natural,Epidemic,Africa,2002,33
Natural,Epidemic,Africa,2002,7
Natural,Epidemic,Africa,2002,95
Natural,Epidemic,Africa,2002,50
Natural,Flood,Americas,2002,0
Natural,Flood,Americas,2002,4
Natural,Flood,Africa,2002,53
Natural,Flood,Americas,2002,9
Natural,Flood,Africa,2002,17
Natural,Flood,Africa,2002,69
Natural,Flood,Africa,2002,9
Natural,Flood,Africa,2002,0
Natural,Flood,Asia,2002,0
Natural,Wildfire,Europe,2002,0
Natural,Storm,Africa,2002,20
Natural,Storm,Americas,2002,2
Natural,Extreme temperature,Asia,2002,113
Natural,Storm,Asia,2002,7
Natural,Storm,Asia,2002,0
Natural,Storm,Americas,2002,1
Natural,Extreme temperature,Asia,2002,1030
Natural,Flood,Asia,2002,0
Natural,Epidemic,Asia,2002,0
Natural,Flood,Americas,2002,0
Natural,Epidemic,Asia,2002,50
Natural,Epidemic,Asia,2002,10
Natural,Epidemic,Oceania,2002,122
Natural,Flood,Asia,2002,0
Natural,Flood,Americas,2002,37
Natural,Storm,Asia,2002,11
Natural,Storm,Americas,2002,10
Natural,Wildfire,Americas,2002,0
Natural,Flood,Asia,2002,0
Natural,Flood,Americas,2002,31
Natural,Flood,Americas,2002,14
Natural,Flood,Americas,2002,9
Natural,Flood,Americas,2002,0
Natural,Flood,Americas,2002,10
Natural,Storm,Asia,2002,14
Natural,Wildfire,Americas,2002,0
Natural,Flood,Americas,2002,1
Natural,Flood,Americas,2002,28
Natural,Flood,Europe,2002,0
Natural,Flood,Asia,2002,22
Natural,Flood,Asia,2002,793
Natural,Wildfire,Americas,2002,0
Natural,Extreme temperature,Africa,2002,60
Natural,Extreme temperature,Americas,2002,14
Natural,Epidemic,Europe,2002,3
Natural,Flood,Americas,2002,0
Natural,Wildfire,Asia,2002,0
Natural,Flood,Europe,2002,0
Natural,Earthquake,Americas,2002,0
Natural,Epidemic,Americas,2002,6
Natural,Flood,Africa,2002,4
Natural,Flood,Asia,2002,549
Natural,Flood,Asia,2002,8
Natural,Flood,Europe,2002,117
Natural,Earthquake,Asia,2002,227
Natural,Wildfire,Americas,2002,0
Natural,Flood,Europe,2002,1
Natural,Epidemic,Asia,2002,96
Natural,Epidemic,Africa,2002,39
Natural,Epidemic,Africa,2002,17
Natural,Storm,Oceania,2002,47
Natural,Epidemic,Americas,2002,0
Natural,Flood,Asia,2002,10
Natural,Flood,Americas,2002,0
Natural,Flood,Americas,2002,0
Natural,Storm,Asia,2002,5
Natural,Storm,Asia,2002,1
Natural,Storm,Asia,2002,4
Natural,Storm,Asia,2002,33
Natural,Wildfire,Americas,2002,0
Natural,Flood,Asia,2002,10
Natural,Flood,Americas,2002,10
Natural,Storm,Asia,2002,7
Natural,Wildfire,Africa,2002,3
Natural,Epidemic,Europe,2002,0
Natural,Epidemic,Americas,2002,8
Natural,Epidemic,Asia,2002,35
Natural,Storm,Europe,2002,7
Natural,Storm,Americas,2002,20
Natural,Storm,Asia,2002,62
Natural,Storm,Asia,2002,16
Natural,Storm,Asia,2002,10
Natural,Storm,Americas,2002,59
Natural,Storm,Asia,2002,0
Natural,Storm,Asia,2002,5
Natural,Storm,Oceania,2002,0
Natural,Epidemic,Asia,2002,0
Natural,Epidemic,Asia,2002,3
Natural,Storm,Africa,2002,22
Natural,Flood,Americas,2002,4
Natural,Flood,Europe,2002,4
Natural,Storm,Asia,2002,25
Natural,Flood,Asia,2002,34
Natural,Epidemic,Africa,2002,19
Natural,Epidemic,Africa,2002,13
Natural,Flood,Asia,2002,13
Natural,Epidemic,Africa,2002,6
Natural,Flood,Asia,2002,11
Natural,Flood,Europe,2002,1
Natural,Flood,Europe,2002,4
Natural,Flood,Europe,2002,27
Natural,Flood,Africa,2002,2
Natural,Wildfire,Europe,2002,0
Natural,Flood,Asia,2002,10
Natural,Flood,Europe,2002,1
Natural,Flood,Europe,2002,0
Natural,Flood,Asia,2002,21
Natural,Flood,Asia,2002,24
Natural,Epidemic,Africa,2002,72
Natural,Epidemic,Africa,2002,671
Natural,Flood,Asia,2002,0
Natural,Flood,Europe,2002,18
Natural,Flood,Asia,2002,61
Natural,Flood,Europe,2002,82
Natural,Flood,Asia,2002,165
Natural,Flood,Europe,2002,0
Natural,Flood,Europe,2002,9
Natural,Flood,Asia,2002,33
Natural,Volcanic activity,Oceania,2002,0
Natural,Storm,Americas,2002,0
Natural,Extreme temperature,Americas,2002,0
Natural,Extreme temperature,Americas,2002,0
Natural,Storm,Africa,2002,4
Natural,Flood,Asia,2002,178
Natural,Flood,Asia,2002,26
Natural,Flood,Asia,2002,39
Natural,Epidemic,Americas,2002,214
Natural,Epidemic,Americas,2002,0
Natural,Epidemic,Africa,2002,68
Natural,Epidemic,Africa,2002,83
Natural,Flood,Europe,2002,0
Natural,Flood,Asia,2002,14
Natural,Flood,Americas,2002,27
Natural,Earthquake,Asia,2002,0
Natural,Flood,Europe,2002,0
Natural,Flood,Africa,2002,16
Natural,Flood,Africa,2002,0
Natural,Epidemic,Americas,2002,1
Natural,Flood,Asia,2002,29
Natural,Epidemic,Africa,2002,24
Natural,Wildfire,Americas,2002,0
Natural,Storm,Asia,2002,7
Natural,Extreme temperature,Asia,2002,7
Natural,Flood,Asia,2002,18
Natural,Flood,Europe,2002,0
Natural,Epidemic,Asia,2002,86
Natural,Flood,Asia,2002,21
Natural,Flood,Asia,2002,100
Natural,Flood,Africa,2002,29
Natural,Flood,Asia,2002,22
Natural,Earthquake,Africa,2002,0
Natural,Flood,Americas,2002,2
Natural,Flood,Europe,2002,0
Natural,Flood,Europe,2002,1
Natural,Flood,Europe,2002,0
Natural,Storm,Asia,2002,184
Natural,Storm,Asia,2002,3
Natural,Wildfire,Europe,2002,0
Natural,Epidemic,Africa,2002,41
Natural,Epidemic,Africa,2002,9
Natural,Flood,Asia,2002,22
Natural,Storm,Americas,2002,0
Natural,Storm,Asia,2002,26
Natural,Storm,Asia,2002,1
Natural,Storm,Asia,2002,1
Natural,Flood,Europe,2002,23
Natural,Flood,Asia,2002,28
Natural,Earthquake,Oceania,2002,4
Natural,Flood,Asia,2002,82
Natural,Epidemic,Africa,2002,0
Natural,Earthquake,Asia,2002,2
Natural,Epidemic,Africa,2002,0
Natural,Storm,Africa,2002,0
Natural,Epidemic,Africa,2002,67
Natural,Flood,Americas,2002,0
Natural,Storm,Asia,2002,25
Natural,Flood,Americas,2002,0
Natural,Storm,Americas,2002,0
Natural,Flood,Europe,2002,1
Natural,Storm,Americas,2002,13
Natural,Flood,Asia,2002,55
Natural,Flood,Asia,2002,35
Natural,Flood,Asia,2002,2
Natural,Wildfire,Asia,2002,0
Natural,Storm,Americas,2002,0
Natural,Wildfire,Americas,2002,0
Natural,Storm,Africa,2002,33
Natural,Wildfire,Americas,2002,0
Natural,Storm,Americas,2002,0
Natural,Storm,Americas,2002,4
Natural,Flood,Asia,2002,1
Natural,Flood,Asia,2002,0
Natural,Epidemic,Asia,2002,32
Natural,Storm,Europe,2002,6
Natural,Storm,Americas,2002,3
Natural,Storm,Americas,2002,0
Natural,Storm,Oceania,2002,0
Natural,Flood,Americas,2002,10
Natural,Extreme temperature,Europe,2002,242
Natural,Flood,Asia,2002,154
Natural,Earthquake,Asia,2002,8
Natural,Storm,Americas,2002,0
Natural,Flood,Africa,2002,13
Natural,Flood,Asia,2002,11
Natural,Storm,Americas,2002,1
Natural,Storm,Americas,2002,4
Natural,Earthquake,Africa,2002,2
Natural,Earthquake,Asia,2002,0
Natural,Storm,Americas,2002,0
Natural,Storm,Americas,2002,0
Natural,Storm,Americas,2002,4
Natural,Epidemic,Africa,2002,6
Natural,Flood,Asia,2002,16
Natural,Epidemic,Asia,2002,100
Natural,Epidemic,Americas,2002,0
Natural,Storm,Americas,2002,3
Natural,Storm,Africa,2002,3
Natural,Storm,Europe,2002,7
Natural,Storm,Europe,2002,5
Natural,Storm,Europe,2002,4
Natural,Storm,Europe,2002,11
Natural,Storm,Europe,2002,2
Natural,Storm,Europe,2002,1
Natural,Storm,Europe,2002,4
Natural,Storm,Europe,2002,2
Natural,Storm,Europe,2002,3
Natural,Earthquake,Europe,2002,0
Natural,Storm,Europe,2002,1
Natural,Storm,Europe,2002,1
Natural,Epidemic,Africa,2002,41
Natural,Epidemic,Americas,2002,2
Natural,Flood,Africa,2002,14
Natural,Earthquake,Europe,2002,30
Natural,Flood,Asia,2002,0
Natural,Earthquake,Asia,2002,17
Natural,Volcanic activity,Americas,2002,0
Natural,Flood,Europe,2002,0
Natural,Storm,Americas,2002,36
Natural,Volcanic activity,Asia,2002,0
Natural,Storm,Asia,2002,124
Natural,Epidemic,Asia,2002,17
Natural,Storm,Asia,2002,49
Natural,Storm,Europe,2002,1
Natural,Flood,Americas,2002,4
Natural,Flood,Africa,2002,12
Natural,Storm,Europe,2002,1
Natural,Flood,Africa,2002,0
Natural,Epidemic,Africa,2002,0
Natural,Epidemic,Africa,2002,11
Natural,Earthquake,Asia,2002,19
Natural,Storm,Americas,2002,3
Natural,Storm,Americas,2002,0
Natural,Storm,Asia,2002,0
Natural,Flood,Asia,2002,20
Natural,Flood,Asia,2002,13
Natural,Flood,Africa,2002,80
Natural,Flood,Africa,2002,0
Natural,Flood,Europe,2002,2
Natural,Epidemic,Africa,2002,18
Natural,Storm,Americas,2002,30
Natural,Flood,Africa,2002,6
Natural,Storm,Oceania,2002,1
Natural,Extreme temperature,Europe,2002,183
Natural,Flood,Americas,2002,10
Natural,Flood,Americas,2002,1
Natural,Earthquake,Europe,2002,0
Natural,Epidemic,Asia,2002,44
Natural,Epidemic,Africa,2002,14
Natural,Epidemic,Africa,2002,11
Natural,Epidemic,Africa,2002,12
Natural,Epidemic,Africa,2002,17
Natural,Flood,Europe,2002,0
Natural,Wildfire,Oceania,2002,2
Natural,Storm,Asia,2002,3
Natural,Extreme temperature,Europe,2002,10
Natural,Earthquake,Oceania,2002,0
Natural,Epidemic,Europe,2002,0
Natural,Flood,Europe,2002,0
Natural,Flood,Europe,2002,0
Natural,Flood,Europe,2002,0
Natural,Flood,Europe,2002,0
Natural,Flood,Asia,2002,2
Natural,Flood,Africa,2002,14
Natural,Storm,Asia,2002,0
Natural,Storm,Asia,2002,10
Natural,Epidemic,Africa,2002,12
Natural,Storm,Americas,2002,13
Natural,Storm,Asia,2002,5
Natural,Storm,Oceania,2002,0
Natural,Flood,Africa,2002,6
Natural,Storm,Americas,2002,18
Natural,Storm,Asia,2002,27
Natural,Earthquake,Asia,2002,0
Natural,Extreme temperature,Americas,2002,50
Natural,Flood,Europe,2002,0
Natural,Flood,Africa,2002,8
Natural,Storm,Oceania,2002,0
Natural,Flood,Europe,2002,2
Natural,Flood,Europe,2002,1
Natural,Epidemic,Oceania,2002,20
Natural,Extreme temperature,Asia,2002,900
Natural,Extreme temperature,Asia,2002,700
Natural,Earthquake,Asia,2002,0
Natural,Earthquake,Asia,2002,0
Natural,Earthquake,Asia,2002,3
Natural,Storm,Asia,2002,0
Natural,Storm,Oceania,2002,0
Natural,Flood,Oceania,2002,0
Natural,Extreme temperature,Asia,2002,60
Natural,Epidemic,Africa,2002,15
Natural,Epidemic,Africa,2002,0
Natural,Extreme temperature,Asia,2002,0
Natural,Earthquake,Asia,2002,2
Natural,Epidemic,Africa,2002,2000
Natural,Flood,Americas,2002,0
Natural,Flood,Americas,2002,3
Natural,Flood,Africa,2002,0
Natural,Flood,Americas,2002,0
Natural,Volcanic activity,Americas,2002,0
Natural,Flood,Americas,2002,3
Natural,Flood,Americas,2002,4
Natural,Storm,Americas,2002,2
Natural,Storm,Americas,2002,2
Natural,Storm,Americas,2002,0
Natural,Epidemic,Africa,2002,128
Natural,Epidemic,Oceania,2003,0
Natural,Epidemic,Americas,2003,43
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Asia,2002,349
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Europe,2003,1
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Asia,2003,299
Natural,Epidemic,Asia,2003,0
Natural,Epidemic,Asia,2003,0
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Asia,2003,0
Natural,Epidemic,Asia,2003,0
Natural,Epidemic,Asia,2003,0
Natural,Epidemic,Asia,2003,0
Natural,Epidemic,Asia,2003,2
Natural,Epidemic,Oceania,2003,0
Natural,Epidemic,Asia,2003,2
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Asia,2003,33
Natural,Epidemic,Europe,2003,0
Natural,Epidemic,Asia,2003,2
Natural,Epidemic,Asia,2003,37
Natural,Epidemic,Americas,2003,0
Natural,Epidemic,Asia,2003,5
Natural,Epidemic,Africa,2003,1
Natural,Epidemic,Asia,2002,20
Natural,Epidemic,Africa,2002,296
Natural,Epidemic,Africa,2002,8
Natural,Storm,Asia,2002,42
Natural,Storm,Asia,2002,14
Natural,Storm,Asia,2002,57
Natural,Flood,Europe,2002,6
Natural,Storm,Americas,2002,1
Natural,Storm,Africa,2002,1
Natural,Earthquake,Europe,2002,2
Natural,Drought,Africa,2002,0
Natural,Drought,Africa,2002,500
Natural,Drought,Asia,2002,0
Natural,Drought,Asia,2002,0
Natural,Drought,Asia,2002,0
Natural,Drought,Asia,2002,0
Natural,Drought,Americas,2002,0
Natural,Drought,Europe,2002,0
Natural,Drought,Africa,2002,0
Natural,Drought,Africa,2002,0
Natural,Drought,Asia,2002,0
Natural,Drought,Africa,2002,0
Natural,Drought,Asia,2002,0
Natural,Drought,Africa,2002,0
Natural,Drought,Africa,2002,0
Natural,Drought,Asia,2002,0
Natural,Drought,Americas,2002,0
Natural,Drought,Oceania,2002,0
Natural,Drought,Africa,2002,0
Natural,Drought,Americas,2002,0
Natural,Drought,Americas,2002,0
Natural,Drought,Africa,2002,79
Natural,Drought,Americas,2002,0
Natural,Drought,Asia,2002,0
Natural,Flood,Europe,2003,0
Natural,Flood,Europe,2003,1
Natural,Flood,Europe,2003,0
Natural,Flood,Europe,2003,0
Natural,Storm,Europe,2003,0
Natural,Storm,Europe,2003,5
Natural,Storm,Europe,2003,1
Natural,Flood,Americas,2003,1
Natural,Flood,Asia,2003,3
Natural,Flood,Africa,2003,4
